"","title","artist","top_peak","streak","entries","avgpos","sdpos","artist_clean","danceability","energy","song_key","loudness","song_mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration","time_signature","len","cat"
"3106","The Ones That Didn't Make It Back Home","Justin Moore",46,16,7,69.625,18.1361840300315,"Justin Moore",0.537,0.784,3,-4.869,"1",-3.38139475436598,-2.32380872944567,0,-1.4961092271271,0.468,137.995,191018,"4",12,"long"
"3107","The Other Girl","Kelsea Ballerini x Halsey",95,1,7,95,0,"Kelsea Ballerini",0.583,0.769,8,-4.859,"0",-1.83885107676191,-0.869884359059999,0,-2.31465767422831,0.785,179.869,201344,"4",16,"short"
"3108","The Other Guy","Luke Combs",69,1,7,69,0,"Luke Combs",0.567,0.726,6,-4.705,"1",-3.47699909507844,-1.53247687129797,0,-2.12026353620009,0.319,141.92,190720,"4",10,"short"
"3109","The Other Side","SZA X Justin Timberlake",61,7,7,74,6.15765106730372,"SZA",0.76,0.607,7,-6.274,"1",-2.33924907736564,-5.88890795878289,0,-2.02495335639577,0.709,105.979,188187,"4",3,"medium"
"3110","The Plan","G-Eazy",96,1,7,96,0,"G-Eazy",0.826,0.597,1,-7.807,"1",-0.839329690738027,-5.88530435127959,0,-1.8578992717326,0.35,118.044,250293,"4",6,"short"
"3111","The Plan","Travis Scott",74,1,7,74,0,"Travis Scott",0.433,0.443,1,-10.568,"0",-3.3214624136433,-2.38379514841959,0.000293,-2.14558134418438,0.0363,79.903,185851,"3",12,"short"
"3112","The Race","Tay-K",44,20,7,60.8571428571429,9.08223612261942,"Tay-K",0.766,0.606,9,-6.064,"1",-0.785262469467751,-5.92942915618853,0,-1.79576749062559,0.352,160.223,140000,"4",5,"long"
"3113","The Remedy For A Broken Heart (Why Am I So In Love)","XXXTENTACION",55,5,7,75,19.067989807374,"XXXTENTACION",0.699,0.304,1,-11.192,"1",-2.30960970793101,-0.249744233111389,0.000993,-1.98777435315401,0.271,119.705,160184,"4",12,"medium"
"3114","The Remorse","Drake",35,1,7,35,0,"Drake",0.473,0.53,0,-8.506,"1",-1.39030238251743,-0.208254938820459,6.92e-06,-1.48280526150073,0.637,74.732,351220,"3",5,"short"
"3115","The Rest Of Our Life","Tim McGraw & Faith Hill",98,1,7,98,0,"Tim McGraw",0.617,0.468,2,-6.908,"1",-3.53701710480469,-0.430782916092454,0,-1.95899538860397,0.333,119.921,225360,"3",10,"short"
"3116","The Ringer","Eminem",8,4,7,50.25,32.1658030972163,"Eminem",0.939,0.551,1,-9.126,"1",-1.23443201181064,-3.47054745979695,0,-1.65025990695436,0.42,118.552,337941,"4",6,"medium"
"3117","The Scotts","THE SCOTTS, Travis Scott & Kid Cudi",1,13,7,31.4615384615385,21.4130322168055,"THE SCOTTS",0.716,0.537,0,-7.648,"0",-2.96811710652102,-1.45671682541644,0,-1.85150947363383,0.28,129.979,165978,"4",10,"long"
"3118","The Search","NF",70,2,7,78,8.30199234660433,"NF",0.789,0.789,2,-4.813,"1",-1.21066179247673,-0.514164525031505,0,-2.31263542884755,0.37,119.95,248053,"4",2,"medium"
"3119","The Sound Of Silence","Disturbed",42,20,7,64.5289855072464,12.7182792924347,"Disturbed",0.322,0.28,6,-9.367,"0",-3.57198570264244,-0.75928698306449,1.1e-06,-2.28278246569787,0.175,85.794,248467,"4",9,"long"
"3120","The Story Of O.J.","JAY-Z",23,3,7,63.3333333333333,30.7674069972322,"JAY-Z",0.741,0.718,7,-5.823,"1",-0.879476758751439,-1.2623083813389,2.21e-06,-1.46967597005894,0.576,165.848,231760,"4",5,"medium"
"3121","The Take","Tory Lanez Featuring Chris Brown",66,1,7,66,0,"Tory Lanez",0.464,0.547,7,-8.137,"0",-1.08175517160169,-2.97397078177248,0,-1.86433016206289,0.423,67.003,221492,"4",10,"short"
"3122","The Very First Night (Taylor's Version) (From The Vault)","Taylor Swift",61,1,7,61,0,"Taylor Swift",0.678,0.733,7,-5.025,"1",-3.57198570264244,-6.76799333660698,0,-2.26336437984076,0.581,121.009,200280,"4",12,"short"
"3123","The Voice","Lil Durk",62,1,7,62,0,"Lil Durk",0.754,0.66,0,-6.811,"1",-1.32050662058189,-1.72036947314138,0,-1.63989711991881,0.316,83,209299,"4",8,"short"
"3124","The Way I Am","Charlie Puth",61,7,7,76.2857142857143,9.86576572463249,"Charlie Puth",0.755,0.769,10,-5.658,"0",-1.68200860526894,-1.15836229307388,2.38e-06,-2.76780020550798,0.642,114.966,186080,"4",12,"medium"
"3125","The Way I Loved You (Taylor's Version)","Taylor Swift",94,1,7,94,0,"Taylor Swift",0.402,0.732,5,-4.665,"1",-3.02825546525955,-5.7138328105097,0,-2.22562405185792,0.472,161.032,243137,"4",12,"short"
"3126","The Way Life Goes","Lil Uzi Vert Featuring Nicki Minaj",24,23,7,43.8831168831169,11.1566083186509,"Lil Uzi Vert",0.703,0.757,1,-3.612,"1",-2.99573227355399,-0.482886255076749,0,-2.24431618487007,0.696,82.008,221747,"4",12,"long"
"3127","The Way Things Going","Future",60,1,7,60,0,"Future",0.639,0.743,6,-4.917,"0",-1.34323487165944,-3.75501925661848,1.72e-05,-2.22562405185792,0.27,175.067,179493,"4",6,"short"
"3128","The Ways","Khalid & Swae Lee",63,3,7,73.6666666666667,12.0180419924933,"Khalid",0.727,0.72,11,-5.856,"0",-3.02002496612304,-2.77099000087608,1.21e-06,-1.73727128394399,0.589,140.08,238893,"4",6,"medium"
"3129","The Weekend","Brantley Gilbert",64,20,7,79.25,9.11487439583226,"Brantley Gilbert",0.511,0.812,6,-4.763,"0",-3.07045581974993,-3.00376444525126,1.64e-06,-2.49012021684089,0.692,81.992,187760,"4",16,"long"
"3130","The Weekend","SZA",29,25,7,50.5297619047619,14.7907260129743,"SZA",0.4,0.366,8,-9.405,"0",-2.81842325858358,-1.41881755282545,0,-2.07147337203066,0.161,73.313,272187,"3",3,"long"
"3131","The Woo","Pop Smoke Featuring 50 Cent & Roddy Ricch",11,20,7,33.05,9.00145871471984,"Pop Smoke",0.49,0.618,1,-5.655,"1",-2.26336437984076,-3.81217767045843,3.77e-06,-1.3509272172826,0.286,99.7,201600,"4",9,"long"
"3132","the.climb.back","J. Cole",25,4,7,69,32.5474013299577,"J. Cole",0.618,0.632,11,-6.973,"1",-1.06131650392441,-2.94503915923847,0,-1.04128722204884,0.319,81.446,306257,"4",7,"medium"
"3133","There For You","Martin Garrix x Troye Sivan",94,1,7,94,0,"Martin Garrix",0.611,0.644,6,-7.607,"0",-2.89498237045385,-2.0874737133771,0,-2.0874737133771,0.13,105.969,221904,"4",13,"short"
"3134","There He Go","DaBaby",89,1,7,89,0,"DaBaby",0.836,0.747,1,-3.368,"0",-1.99510039324608,-1.08175517160169,0,-2.60504245102798,0.758,84.435,143296,"4",6,"short"
"3135","There Was This Girl","Riley Green",70,8,7,77.75,10.0367506512996,"Riley Green",0.616,0.877,1,-4.223,"1",-3.36101559202932,-5.95996588004861,2.56e-06,-2.17155683058764,0.94,127.981,194427,"4",11,"medium"
"3136","There's Nothing Holdin' Me Back","Shawn Mendes",6,34,7,22.3823529411765,13.2767055738991,"Shawn Mendes",0.866,0.813,11,-4.063,"0",-2.8931756852289,-0.967584026261706,0,-2.55232932610543,0.969,121.998,199440,"4",12,"long"
"3137","Therefore I Am","Billie Eilish",2,27,7,22.8888888888889,17.1710212751369,"Billie Eilish",0.889,0.34,11,-7.773,"0",-2.66355496121566,-1.52326021619305,0.13,-2.90042209374967,0.716,94.009,174321,"4",13,"long"
"3138","These Heaux","Bhad Bhabie",77,3,7,87.3333333333333,8.78824973093809,"Bhad Bhabie",0.852,0.577,6,-6.347,"0",-1.83258146374831,-1.53711725085447,0,-1.98050159382493,0.448,119.986,140008,"4",11,"medium"
"3139","They Don't Know","Jason Aldean",67,12,7,81.5,8.54118301108902,"Jason Aldean",0.434,0.921,10,-2.248,"0",-2.67655153404284,-3.87762157871081,0.00209,-2.15416508787577,0.426,171.945,195307,"4",12,"medium"
"3140","Thick","DJ Chose Featuring BeatKing",98,1,7,98,0,"DJ Chose",0.87,0.752,4,-6.615,"1",-0.988861424708991,-3.34670919637809,1.1e-06,-1.3130438993803,0.591,145.118,178834,"4",8,"short"
"3141","Thief In The Night","Rod Wave",74,1,7,74,0,"Rod Wave",0.57,0.674,7,-8.135,"0",-2.23492644452023,-1.66600826392249,0,-2.56135582195141,0.256,87.88,132307,"4",8,"short"
"3142","Things A Man Oughta Know","Lainey Wilson",32,20,7,58.65,21.8940959815408,"Lainey Wilson",0.659,0.683,3,-5.623,"1",-3.4673371841667,-0.667479433811368,4.93e-06,-2.01740615076038,0.397,139.931,203373,"4",13,"long"
"3143","Think A Little Less","Michael Ray",54,16,7,71.5,13.1833911343706,"Michael Ray",0.521,0.805,9,-4.481,"1",-3.54391368386375,-2.0874737133771,0.000219,-1.10866262452161,0.527,141.967,176987,"4",11,"long"
"3144","Think Of You","Chris Young Duet With Cassadee Pope",40,20,7,64.7753623188406,14.6047777983542,"Chris Young Duet With Cassadee Pope",0.616,0.893,11,-3.588,"1",-3.28341434600577,-6.97282727572585,0,-2.1982250776698,0.567,111.959,218947,"4",35,"long"
"3145","Thinking 'Bout You","Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter",30,26,7,57.1538461538462,20.9413403703437,"Dustin Lynch",0.403,0.711,8,-4.189,"1",-2.86645993784985,-1.98777435315401,0,-2.21640739675299,0.801,203.803,170560,"4",12,"long"
"3146","Thinking With My Dick","Kevin Gates Featuring Juicy J",37,5,7,58.2,18.4355794114341,"Kevin Gates",0.77,0.699,0,-6.59,"1",-1.61445045425764,-2.82009970491083,1.65e-05,-1.77195684193188,0.696,81.003,165315,"4",11,"medium"
"3147","This Bar","Morgan Wallen",92,1,7,92,0,"Morgan Wallen",0.553,0.884,2,-5.306,"1",-2.56265199841285,-2.38488033572088,0.00033,-3.07261331788995,0.248,110.074,185280,"4",13,"short"
"3148","This Christmas","Donny Hathaway",39,1,7,39,0,"Donny Hathaway",0.634,0.645,5,-9.2,"1",-3.28075122858629,-1.23100147671386,0,-1.40242374304977,0.677,93.047,231173,"4",14,"short"
"3149","This Feeling","The Chainsmokers Featuring Kelsea Ballerini",50,20,7,70.35,15.460753283276,"The Chainsmokers",0.575,0.571,1,-7.906,"1",-3.12584095890101,-2.88598140959487,0,-2.39470038190185,0.449,105.049,197947,"4",16,"long"
"3150","This Girl","Kungs vs Cookin' On 3 Burners",26,14,6,52.2291666666667,22.6108866031931,"Kungs vs Cookin' On 3 Burners",0.792,0.717,0,-4.759,"0",-3.23653076010692,-2.37838680641033,3.59e-05,-1.48722027970985,0.466,121.985,195547,"4",29,"long"
"3151","This Is America","Childish Gambino",1,17,7,38.6470588235294,33.7557498517783,"Childish Gambino",0.854,0.463,5,-6.159,"1",-1.98777435315401,-2.14558134418438,0,-1.03845836584836,0.549,120.024,225773,"4",16,"long"
"3152","This Is It","Scotty McCreery",42,20,7,67.2,19.8716022388626,"Scotty McCreery",0.579,0.511,8,-6.788,"1",-3.53016776295912,-1.3704210119636,0,-2.31263542884755,0.594,78.003,230973,"4",15,"long"
"3153","This Is Me","Keala Settle & The Greatest Showman Ensemble",58,14,7,76.5714285714286,11.8121028270108,"Keala Settle",0.284,0.704,2,-7.276,"1",-1.68200860526894,-5.14473827861974,0.000115,-3.16060691674423,0.1,191.702,234707,"4",12,"long"
"3154","This Is Me Trying","Taylor Swift",39,1,7,39,0,"Taylor Swift",0.515,0.476,9,-9.843,"1",-3.41732676359204,-1.15836229307388,4.74e-05,-1.76609172247948,0.412,135.886,195097,"4",12,"short"
"3155","This Is What You Came For","Calvin Harris Featuring Rihanna",3,32,7,11.8954545454545,8.95768730716258,"Calvin Harris",0.631,0.927,9,-2.787,"0",-3.40520540305969,-1.61445045425764,0.119,-1.91054300521802,0.465,123.962,222160,"4",13,"long"
"3156","This Love (Taylor's Version)","Taylor Swift",50,1,7,50,0,"Taylor Swift",0.47,0.494,4,-8.672,"1",-3.35526844977376,-1.19732826160727,0,-2.70008203145303,0.0524,144.039,250100,"4",12,"short"
"3157","This Town","Niall Horan",20,22,7,42.4705882352941,15.9592650963276,"Niall Horan",0.677,0.401,9,-8.467,"1",-3.48024058900261,-0.339677367570161,0,-2.15416508787577,0.195,111.825,232852,"4",11,"long"
"3158","Those Kinda Nights","Eminem Featuring Ed Sheeran",31,2,7,58.5,28.5380986914524,"Eminem",0.794,0.637,4,-6.29,"0",-1.08175517160169,-3.57555076880693,0,-2.3870542496205,0.393,103.868,177693,"4",6,"medium"
"3159","Thot Shit","Megan Thee Stallion",16,20,7,41.85,22.9013916827601,"Megan Thee Stallion",0.95,0.693,9,-3.424,"1",-2.41017030367398,-4.31999124375443,0,-1.75446368448436,0.891,130.02,184635,"4",19,"long"
"3160","Thotiana","Blueface",8,20,7,27.15,19.3208148092177,"Blueface",0.906,0.382,10,-12.89,"0",-1.3130438993803,-1.71479842809193,0,-2.1803674602698,0.391,104.025,129264,"4",8,"long"
"3161","Thought I Knew You","Nicki Minaj Featuring The Weeknd",98,1,7,98,0,"Nicki Minaj",0.77,0.715,1,-5.92,"1",-3.10109278921182,-3.28876195233237,0.0018,-2.34444929709274,0.468,150.027,198280,"4",11,"short"
"3162","Thought I Was Playing","Gunna & 21 Savage",23,3,7,57.6666666666667,27.3721269420798,"Gunna",0.679,0.73,1,-7.483,"1",-2.67509910096252,-5.47029263128785,0,-2.60911025324731,0.292,148.038,167840,"4",5,"medium"
"3163","Thought You Should Know","Morgan Wallen",12,2,7,25.8181818181818,19.1719492061615,"Morgan Wallen",0.529,0.695,6,-6.174,"1",-3.58271925828555,-0.71743987312899,1.24e-05,-1.95192822138088,0.514,139.993,215572,"4",13,"medium"
"3164","Thousand Miles","The Kid LAROI",15,4,7,41.6,18.0254449783262,"The Kid LAROI",0.376,0.657,7,-4.658,"1",-2.56655063882851,-2.45573627248822,0,-2.42588330933854,0.203,80.565,164782,"4",13,"medium"
"3165","Three","Future & Young Thug",100,1,7,100,0,"Future",0.773,0.595,8,-6.062,"0",-1.82635091399767,-2.17155683058764,2.47e-06,-2.04022082852655,0.338,123.968,461840,"4",6,"short"
"3166","Thriller","Michael Jackson",4,21,0,35.5,11.6221372420942,"Michael Jackson",0.773,0.859,11,-4.913,"1",-2.59427518684337,-2.45923890303942,0.00018,-0.089924707527987,0.813,118.458,357267,"4",15,"long"
"3167","Throat Baby (Go Baby)","BRS Kash",24,22,7,60.8636363636364,23.5932493341086,"BRS Kash",0.878,0.475,1,-8.42,"0",-1.12701176318981,-4.62129956791798,0,-1.78976146656538,0.397,131.988,211610,"4",8,"long"
"3168","Throw It Away","Summer Walker",41,1,7,41,0,"Summer Walker",0.645,0.658,0,-8.517,"0",-2.72876324269975,-1.32425897020044,1.82e-05,-2.05572501506252,0.53,139.968,151714,"4",13,"short"
"3169","Thru Your Phone","Cardi B",50,3,7,74.6666666666667,20.4995934919045,"Cardi B",0.837,0.549,0,-5.722,"1",-1.78976146656538,-1.77195684193188,0,-2.86470401114759,0.209,121.954,188524,"4",7,"medium"
"3170","Thug Life","Rod Wave",95,1,7,95,0,"Rod Wave",0.438,0.325,1,-19.158,"1",-1.51412773262978,-0.685179010910768,0,-2.55232932610543,0.639,84.554,171324,"4",8,"short"
"3171","Thug Love","A Boogie Wit da Hoodie",73,1,7,73,0,"A Boogie Wit da Hoodie",0.54,0.643,5,-4.707,"0",-1.24479479884619,-0.84863208340034,0,-1.74869997976761,0.328,178.125,181744,"4",22,"short"
"3172","Thug Of Spades","YoungBoy Never Broke Again Featuring DaBaby",99,1,7,99,0,"YoungBoy Never Broke Again",0.599,0.74,0,-3.517,"0",-1.09661428600544,-1.83885107676191,0,-1.87080267656851,0.573,100.06,153652,"4",26,"short"
"3173","Thump Shit","42 Dugg & EST Gee",79,1,7,79,0,"42 Dugg",0.718,0.607,5,-7.307,"0",-1.68739945390381,-6.08797544748883,1.32e-06,-1.20731170559145,0.499,144.93,226362,"4",7,"short"
"3174","Thunder","Imagine Dragons",4,52,7,34.6582633053221,29.0418290024385,"Imagine Dragons",0.605,0.822,0,-4.833,"1",-3.12812146159974,-5.00415632799855,0.134,-1.9173226922034,0.288,167.997,187147,"4",15,"long"
"3175","Thunder/Young Dumb & Broke (Medley)","Imagine Dragons + Khalid",69,1,3,69,0,"Imagine Dragons + Khalid",0.439,0.681,0,-5.516,"1",-1.89711998488588,-2.29263476214088,0.000232,-0.928869514081015,0.3,168.082,251284,"4",24,"short"
"3176","Thunderclouds","Labrinth, Sia & Diplo Present... LSD",67,5,7,81,11.7448361619304,"Labrinth",0.69,0.714,7,-5.948,"1",-3.38729447649316,-4.8665349501225,7.23e-05,-1.65548185093551,0.489,112.009,187027,"4",8,"medium"
"3177","Tic Tac Toe","Meek Mill Featuring Kodak Black",72,1,7,72,0,"Meek Mill",0.819,0.707,10,-4.742,"0",-1.4740332754279,-4.39005880637115,6.37e-05,-2.12863178587061,0.244,150.077,185261,"4",9,"short"
"3178","TIC TOC","6ix9ine Featuring Lil Baby",53,3,7,68.6666666666667,16.61425091099,"6ix9ine",0.82,0.691,6,-6.646,"0",-2.62693114981742,-4.48295255326384,0,-1.06711362160874,0.683,142.028,135739,"4",7,"medium"
"3179","Tick Tock","Young Thug",96,1,7,96,0,"Young Thug",0.944,0.693,11,-8.605,"0",-1.32425897020044,-4.84215914412435,0,-1.80788885115794,0.626,134.061,159240,"4",10,"short"
"3180","Tiimmy Turner","Desiigner",34,20,6,39.9343065693431,7.78025817993854,"Desiigner",0.603,0.725,6,-3.054,"1",-3.23653076010692,-1.74869997976761,0,-2.54338357954698,0.304,122.803,239853,"4",9,"long"
"3181","Til It Happens To You","Lady Gaga",95,1,7,95,0,"Lady Gaga",0.401,0.539,0,-4.719,"1",-3.35240721749272,-0.570929547835696,0,-2.37193517112884,0.15,113.87,258093,"4",9,"short"
"3182","Time","NF",41,20,7,57.6,13.2283758662035,"NF",0.677,0.688,0,-4.058,"0",-2.75986994983201,-1.98050159382493,0,-2.17155683058764,0.198,98.049,240429,"4",2,"long"
"3183","Time Flies","Drake",30,2,7,62,33.2079693864173,"Drake",0.864,0.477,10,-5.786,"1",-1.4961092271271,-1.60445037092306,0,-1.70374859190534,0.5,86.46,192932,"4",5,"medium"
"3184","Time Heals","Rod Wave",99,1,7,99,0,"Rod Wave",0.509,0.762,8,-4.57,"1",-2.49012021684089,-2.38379514841959,0,-2.42701517137222,0.317,84.847,193493,"4",8,"short"
"3185","Time I'm On","YoungBoy Never Broke Again",79,1,7,79,0,"YoungBoy Never Broke Again",0.732,0.683,7,-6.477,"1",-1.23787435600162,-2.86998106824843,0,-1.90380897303668,0.583,160.002,192012,"4",26,"short"
"3186","Time Today","Moneybagg Yo",31,20,7,47.65,6.62882847164375,"Moneybagg Yo",0.912,0.608,1,-7.686,"1",-0.923818998294947,-3.083471187862,0,-1.39432653281715,0.327,136.994,136900,"4",12,"long"
"3187","Timeless","A Boogie Wit da Hoodie Featuring DJ SPINKING",86,4,7,89.75,3.83574803173553,"A Boogie Wit da Hoodie",0.569,0.761,5,-6.071,"0",-0.744440474947496,-1.34323487165944,6.71e-06,-2.59293739400171,0.325,180.122,184000,"4",22,"medium"
"3188","Tin Man","Miranda Lambert",75,1,7,75,0,"Miranda Lambert",0.425,0.372,0,-10.92,"1",-3.50655789731998,-0.149660774554406,0.0148,-2.61319467008953,0.292,79.456,259280,"4",15,"short"
"3189","Tip Of My Tongue","Kenny Chesney",73,20,7,82.3,7.33445598557361,"Kenny Chesney",0.669,0.56,5,-5.003,"1",-3.6848874328444,-2.49981726252375,0,-2.65498348016552,0.49,95,199413,"4",13,"long"
"3190","Tip Toe","Roddy Ricch Featuring A Boogie Wit da Hoodie",73,7,7,83,6.68019460794369,"Roddy Ricch",0.757,0.673,1,-8.513,"1",-1.95899538860397,-2.3538783873816,0,-1.08470938349912,0.574,92.958,185806,"3",11,"medium"
"3191","Titanic","Juice WRLD",14,2,7,38,24.905977039813,"Juice WRLD",0.567,0.545,1,-6.668,"0",-3.1055471395612,-1.78379129957888,0,-2.18925640768704,0.234,174.146,176650,"4",10,"medium"
"3192","Titi Me Pregunto","Bad Bunny",5,2,7,9.72727272727273,6.55882472842367,"Bad Bunny",0.65,0.715,5,-5.198,"0",-1.37436579025462,-2.30960970793101,0.000291,-2.07147337203066,0.187,106.672,243717,"4",9,"medium"
"3193","TKN","Rosalia & Travis Scott",66,1,7,66,0,"Rosalia",0.776,0.509,0,-6.266,"0",-0.76142602131324,-1.65025990695436,1.49e-06,-2.16282315061889,0.485,94.634,129371,"4",7,"short"
"3194","To Be Loved","Adele",32,1,7,32,0,"Adele",0.356,0.176,8,-8.291,"1",-3.24163281199082,-0.170788320980282,0,-1.46533756846034,0.289,170.425,403962,"1",5,"short"
"3195","To Be Loved By You","Parker McCollum",41,20,7,64.15,17.5650589228738,"Parker McCollum",0.475,0.805,10,-4.456,"1",-3.27809518452817,-7.69961843248124,0,-1.94491064872223,0.488,145.976,199680,"4",15,"long"
"3196","To Die For","Sam Smith",46,6,7,75.8333333333333,17.1206859143804,"Sam Smith",0.483,0.361,0,-7.889,"1",-2.60639654737571,-0.183922838160928,4.66e-06,-2.32278780031156,0.307,171.649,193795,"4",9,"medium"
"3197","To The Max","DJ Khaled Featuring Drake",53,4,7,64.25,11.5970143028601,"DJ Khaled",0.461,0.812,10,-5.776,"0",-1.42295834549148,-3.9954046143672,0.000375,-1.56064774826467,0.72,159.869,193902,"4",9,"medium"
"3198","To The Moon!","JNR CHOI & Sam Tompkins",38,12,7,58.8641975308642,19.0773118431422,"JNR CHOI",0.745,0.65,2,-11.814,"1",-1.06131650392441,-3.0988730324735,0.00758,-2.1982250776698,0.386,144.047,152137,"4",8,"medium"
"3199","Today","Brad Paisley",67,11,7,77.9090909090909,9.45652353249196,"Brad Paisley",0.347,0.632,2,-6.998,"1",-3.26754099684948,-0.61803970807314,0.00226,-2.1119647333854,0.285,74.257,229338,"3",12,"medium"
"3200","Todo de Ti","Rauw Alejandro",32,20,7,58.7,15.5673057140356,"Rauw Alejandro",0.78,0.718,3,-3.605,"0",-2.98380370268872,-1.17118298150295,0.000163,-2.37300755729059,0.342,127.949,199604,"4",14,"long"
"3201","TOES","DaBaby Featuring Lil Baby & Moneybagg Yo",28,13,7,66.6153846153846,16.1924325471768,"DaBaby",0.816,0.582,8,-4.141,"1",-1.07587280169862,-2.53325691072905,5.84e-06,-2.39032400730205,0.542,160.004,136366,"4",6,"long"
"3202","Tolerate It","Taylor Swift",45,1,7,45,0,"Taylor Swift",0.316,0.361,9,-10.381,"1",-3.02002496612304,-0.13010868534702,2.67e-05,-2.52948569318597,0.221,74.952,245440,"5",12,"short"
"3203","Tom's Diner","AnnenMayKantereit & Giant Rooks",78,3,7,84.6666666666667,5.87650689894374,"AnnenMayKantereit",0.68,0.428,6,-8.107,"0",-2.00248050054371,-0.978166135592243,0.000344,-1.03563748950672,0.334,98.222,269333,"4",17,"medium"
"3204","Tombstone","Rod Wave",11,22,7,67.4545454545455,20.4485935752022,"Rod Wave",0.55,0.637,8,-5.212,"1",-1.81400507817537,-0.515838165589535,0,-2.04794287462046,0.535,84.448,160078,"4",8,"long"
"3205","Tommy Lee","Tyla Yaweh & Post Malone",65,2,7,76.5,11.9341139982437,"Tyla Yaweh",0.457,0.621,10,-5.923,"1",-1.98050159382493,-1.52326021619305,0,-2.36021420583068,0.634,85.359,224638,"3",10,"medium"
"3206","Tomorrow Me","Luke Combs",61,1,7,61,0,"Luke Combs",0.54,0.694,7,-4.477,"1",-3.59356927430961,-1.93794197940614,0,-1.62455155024415,0.444,146.148,208733,"4",10,"short"
"3207","Too Comfortable","Future",75,1,7,75,0,"Future",0.935,0.472,3,-9.304,"0",-2.85597033117883,-3.09004295302523,0,-1.66073120682165,0.659,130.041,236819,"4",6,"short"
"3208","Too Easy","Gunna & Future",16,16,7,70.125,22.0327867890944,"Gunna",0.798,0.572,1,-6.627,"1",-1.77195684193188,-3.61191841297781,0,-2.31263542884755,0.293,155.933,138453,"4",5,"long"
"3209","Too Good","Drake Featuring Rihanna",14,29,7,26.605,10.4961814066166,"Drake",0.794,0.653,7,-7.839,"1",-2.26336437984076,-3.01797788250131,4.88e-05,-2.30258509299405,0.397,117.996,263373,"4",5,"long"
"3210","Too Good At Goodbyes","Sam Smith",4,24,7,12.8260869565217,10.5318357952159,"Sam Smith",0.681,0.372,5,-8.237,"1",-3.14191478373207,-0.446287102628419,0,-1.77785656405906,0.476,91.873,201000,"4",9,"long"
"3211","Too Late","The Weeknd",28,1,7,28,0,"The Weeknd",0.638,0.863,4,-5.221,"0",-2.02495335639577,-2.95651156040071,5.46e-05,-0.378336440719912,0.226,120.077,239973,"4",10,"short"
"3212","Too Much Sauce","DJ ESCO Featuring Future & Lil Uzi Vert",50,20,7,69.8695652173913,10.698813691626,"DJ ESCO",0.96,0.547,6,-6.992,"0",-2.54338357954698,-3.00376444525126,0,-1.53247687129797,0.186,121.01,223093,"4",7,"long"
"3213","Too Much To Ask","Niall Horan",66,12,7,89.8571428571429,8.63852187300443,"Niall Horan",0.443,0.533,0,-6.548,"1",-3.2289261607217,-0.991553216374702,0,-2.05572501506252,0.201,77.344,223044,"4",11,"medium"
"3214","Took Her To The O","King Von",47,8,7,78.875,16.736527824981,"King Von",0.82,0.592,1,-7.002,"1",-1.23787435600162,-4.20639406603072,4.71e-06,-2.1119647333854,0.4,159.98,196180,"4",8,"medium"
"3215","Took His Time","Lil Wayne",65,1,7,65,0,"Lil Wayne",0.753,0.703,5,-3.417,"0",-1.55116900431012,-1.93794197940614,0,-1.1239300966524,0.642,149.991,262400,"4",9,"short"
"3216","Toosie Slide","Drake",1,20,7,25.75,26.6242505889736,"Drake",0.834,0.454,1,-9.75,"0",-1.60445037092306,-1.13631415585212,6.15e-06,-2.17155683058764,0.837,81.618,247059,"4",5,"long"
"3217","Toothbrush","DNCE",44,10,7,67.4705882352941,17.3467452220314,"DNCE",0.556,0.785,7,-5.842,"1",-2.01740615076038,-2.10373423424888,0,-0.75928698306449,0.825,104.978,231813,"4",4,"medium"
"3218","Top Floor","Gunna Featuring Travis Scott",55,1,7,55,0,"Gunna",0.823,0.504,8,-8.65,"0",-1.83258146374831,-1.57987911019256,0,-0.874669057183336,0.481,112.985,169907,"4",5,"short"
"3219","Top Of The World","Tim McGraw",73,13,0,82.0869565217391,3.20387611096112,"Tim McGraw",0.675,0.791,8,-5.64,"1",-3.26230538279554,-1.23787435600162,0,-0.723606388044654,0.943,141.217,233973,"4",10,"long"
"3220","Top Off","DJ Khaled Featuring JAY Z, Future & B",22,7,7,64.7142857142857,22.9301475500413,"DJ Khaled",0.573,0.591,11,-6.715,"0",-1.10563690360507,-4.53751153751428,0,-0.787457860031187,0.232,86.721,230713,"5",9,"medium"
"3221","Topanga","Trippie Redd",52,5,7,69.8,13.7686771546229,"Trippie Redd",0.755,0.615,4,-8.245,"1",-3.09224317393483,-5.13790064514213,1.75e-06,-2.21640739675299,0.039,105.955,215364,"4",12,"medium"
"3222","Total Eclipse Of The Heart","Chloe Kohanski",99,1,7,99,0,"Chloe Kohanski",0.534,0.723,5,-5.221,"1",-3.63061054598996,-3.87762157871081,0,-1.37832619147071,0.353,133.954,181795,"3",14,"short"
"3223","Touch The Sky","Future",81,1,7,81,0,"Future",0.898,0.577,2,-7.785,"1",-1.43548460531066,-3.3214624136433,0,-1.73727128394399,0.266,83.018,144361,"4",6,"short"
"3224","Toxic","Kehlani",68,1,7,68,0,"Kehlani",0.653,0.453,7,-5.395,"0",-3.34955414851032,-1.18090753139494,0.00101,-2.1803674602698,0.0405,111.737,168183,"4",7,"short"
